sale_date,site_id,site_name,product,total_litres,total_amount,avg_price
2025-02-16,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,120.0,175.2,1.46
2025-02-16,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,125.0,180.0,1.44
2025-02-16,SEKE,SEKE,SEKE USD DIESEL,220.54,321.2,1.46
2025-02-17,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,6.8,8.82,1.3
2025-02-17,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,17.2,24.82,1.44
2025-02-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,26.49,39.26,1.48
2025-02-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,68.66,102.0,1.49
2025-02-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,92.36,132.48,1.43
2025-02-17,FORT STREET,FORT STREET,FORT USD DIESEL,200.0,292.0,1.46
2025-02-17,FORT STREET,FORT STREET,FORT USD PETROL,24.3,34.56,1.42
2025-02-17,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,23.97,33.58,1.4
2025-02-17,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,63.19,90.72,1.44
2025-02-17,SEKE,SEKE,SEKE USD PETROL,40.4,58.4,1.45
2025-02-18,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,45.2,65.7,1.45
2025-02-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,38.4,57.38,1.49
2025-02-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,26.66,39.0,1.46
2025-02-18,FIFE STREET,FIFE STREET,FIFE USD PETROL,150.55,216.0,1.43
2025-02-18,FORT STREET,FORT STREET,FORT USD DIESEL,300.0,438.0,1.46
2025-02-18,FORT STREET,FORT STREET,FORT USD PETROL,283.81,407.52,1.44
2025-02-18,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,27.4,39.42,1.44
2025-02-18,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,13.88,18.72,1.35
2025-02-18,SEKE,SEKE,SEKE USD DIESEL,287.67,419.02,1.46
2025-02-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,39.72,58.89,1.48
2025-02-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,32.0,48.0,1.5
2025-02-19,FIFE STREET,FIFE STREET,FIFE USD PETROL,140.27,201.6,1.44
2025-02-19,FORT STREET,FORT STREET,FORT USD DIESEL,140.0,204.4,1.46
2025-02-19,FORT STREET,FORT STREET,FORT USD PETROL,34.75,48.96,1.41
2025-02-19,KADOMA,KADOMA,KADOMA USD PETROL,13.89,18.72,1.35
2025-02-19,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,20.82,28.8,1.38
2025-02-19,SEKE,SEKE,SEKE USD PETROL,77.39,112.42,1.45
2025-02-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,16.55,24.16,1.46
2025-02-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,20.0,30.0,1.5
2025-02-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,190.62,273.6,1.44
2025-02-20,KADOMA,KADOMA,KADOMA USD PETROL,20.83,28.8,1.38
2025-02-20,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,20.54,29.2,1.42
2025-02-20,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,26.38,37.44,1.42
2025-02-21,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,61.22,89.67,1.46
2025-02-21,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,32.19,46.72,1.45
2025-02-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,181.42,273.31,1.51
2025-02-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,23.33,34.5,1.48
2025-02-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,72.91,103.68,1.42
2025-02-21,FORT STREET,FORT STREET,FORT USD DIESEL,67.39,97.82,1.45
2025-02-21,FORT STREET,FORT STREET,FORT USD PETROL,34.72,48.96,1.41
2025-02-21,KADOMA,KADOMA,KADOMA USD PETROL,6.94,8.64,1.24
2025-02-21,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,45.13,64.8,1.44
2025-02-22,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,68.02,99.96,1.47
2025-02-22,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,106.16,154.76,1.46
2025-02-22,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,28.0,42.0,1.5
2025-02-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,62.5,89.28,1.43
2025-02-22,FORT STREET,FORT STREET,FORT USD PETROL,52.77,74.88,1.42
2025-02-22,KADOMA,KADOMA,DIESEL,13.88,121564.82,8758.27
2025-02-22,KADOMA,KADOMA,PETROL,27.77,250142.58,9007.66
2025-02-22,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,34.25,49.64,1.45
2025-02-22,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,41.66,59.04,1.42
2025-02-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,9.93,13.59,1.37
2025-02-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,118.66,177.0,1.49
2025-02-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,265.27,381.6,1.44
2025-02-23,FORT STREET,FORT STREET,FORT USD PETROL,4.86,5.76,1.19
2025-02-23,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,41.66,59.04,1.42
2025-02-23,SEKE,SEKE,SEKE USD DIESEL,160.94,233.6,1.45
2025-02-24,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,6.85,8.76,1.28
2025-02-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,39.74,58.89,1.48
2025-02-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,135.59,202.5,1.49
2025-02-24,FIFE STREET,FIFE STREET,FIFE USD PETROL,145.13,208.8,1.44
2025-02-24,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,79.47,113.76,1.43
2025-02-24,SEKE,SEKE,SEKE USD PETROL,64.38,93.44,1.45
2025-02-25,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,86.66,129.0,1.49
2025-02-25,FIFE STREET,FIFE STREET,FIFE USD PETROL,186.8,267.84,1.43
2025-02-25,FORT STREET,FORT STREET,FORT USD PETROL,27.77,38.88,1.4
2025-02-25,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,41.09,59.86,1.46
2025-02-25,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,13.88,18.72,1.35
2025-02-25,SEKE,SEKE,SEKE USD DIESEL,197.26,287.62,1.46
2025-02-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,59.6,89.09,1.49
2025-02-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,81.33,121.5,1.49
2025-02-26,FIFE STREET,FIFE STREET,FIFE USD PETROL,251.36,366.46,1.46
2025-02-26,FORT STREET,FORT STREET,FORT USD DIESEL,194.45,283.24,1.46
2025-02-26,FORT STREET,FORT STREET,FORT USD PETROL,40.4,58.4,1.45
2025-02-26,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,43.21,62.78,1.45
2025-02-26,SEKE,SEKE,SEKE USD DIESEL,163.6,237.98,1.45
2025-02-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,68.86,102.68,1.49
2025-02-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,36.33,54.0,1.49
2025-02-27,FIFE STREET,FIFE STREET,FIFE USD PETROL,65.06,94.9,1.46
2025-02-27,FORT STREET,FORT STREET,FORT USD PETROL,111.64,162.06,1.45
2025-02-27,KADOMA,KADOMA,KADOMA USD PETROL,27.08,38.88,1.44
2025-02-27,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,20.54,29.2,1.42
2025-02-27,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,30.82,43.8,1.42
2025-02-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,59.6,87.58,1.47
2025-02-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,49.33,73.5,1.49
2025-02-28,FIFE STREET,FIFE STREET,FIFE USD PETROL,340.41,496.4,1.46
2025-02-28,FORT STREET,FORT STREET,FORT USD DIESEL,80.81,116.8,1.45
2025-02-28,FORT STREET,FORT STREET,FORT USD PETROL,147.94,214.62,1.45
2025-02-28,KADOMA,KADOMA,KADOMA USD DIESEL,264.0,380.16,1.44
2025-02-28,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,6.84,8.76,1.28
2025-02-28,SEKE,SEKE,SEKE USD DIESEL,200.68,294.0,1.47
2025-03-01,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,27.21,39.69,1.46
2025-03-01,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,152.19,221.92,1.46
2025-03-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,16.55,24.16,1.46
2025-03-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,71.32,105.0,1.47
2025-03-01,FIFE STREET,FIFE STREET,FIFE USD PETROL,104.34,151.84,1.46
2025-03-01,FORT STREET,FORT STREET,FORT USD PETROL,110.95,160.6,1.45
2025-03-01,KADOMA,KADOMA,KADOMA USD PETROL,22.92,31.68,1.38
2025-03-01,SEKE,SEKE,SEKE USD PETROL,76.19,111.72,1.47
2025-03-02,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,6.8,8.82,1.3
2025-03-02,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,59.59,86.14,1.45
2025-03-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,80.66,120.0,1.49
2025-03-02,FORT STREET,FORT STREET,FORT USD PETROL,107.97,156.22,1.45
2025-03-02,KADOMA,KADOMA,KADOMA USD PETROL,69.44,99.36,1.43
2025-03-02,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,27.39,39.42,1.44
2025-03-02,SEKE,SEKE,SEKE USD PETROL,109.95,160.23,1.46
2025-03-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,54.8,81.54,1.49
2025-03-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,63.32,93.0,1.47
2025-03-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,88.35,128.48,1.45
2025-03-03,FORT STREET,FORT STREET,FORT USD PETROL,55.06,80.3,1.46
2025-03-03,KADOMA,KADOMA,KADOMA USD PETROL,6.94,8.64,1.24
2025-03-03,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,6.85,8.76,1.28
2025-03-03,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,70.54,102.2,1.45
2025-03-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,59.59,87.58,1.47
2025-03-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,51.32,75.0,1.46
2025-03-04,FIFE STREET,FIFE STREET,FIFE USD PETROL,121.23,176.66,1.46
2025-03-04,FORT STREET,FORT STREET,FORT USD DIESEL,787.67,1149.02,1.46
2025-03-04,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,78.77,113.88,1.45
2025-03-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,109.93,164.59,1.5
2025-03-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,50.66,75.0,1.48
2025-03-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,63.69,91.98,1.44
2025-03-05,FORT STREET,FORT STREET,FORT USD PETROL,23.97,33.58,1.4
2025-03-05,KADOMA,KADOMA,KADOMA USD PETROL,36.11,51.84,1.44
2025-03-06,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,35.09,52.85,1.51
2025-03-06,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,24.66,36.0,1.46
2025-03-06,FIFE STREET,FIFE STREET,FIFE USD PETROL,89.04,129.94,1.46
2025-03-06,FORT STREET,FORT STREET,FORT USD PETROL,285.54,416.1,1.46
2025-03-06,KADOMA,KADOMA,KADOMA USD PETROL,29.17,41.76,1.43
2025-03-07,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,48.34,72.48,1.5
2025-03-07,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,150.0,225.0,1.5
2025-03-07,FIFE STREET,FIFE STREET,FIFE USD PETROL,69.86,100.74,1.44
2025-03-07,FORT STREET,FORT STREET,FORT USD DIESEL,164.24,239.44,1.46
2025-03-07,KADOMA,KADOMA,KADOMA USD PETROL,13.89,18.72,1.35
2025-03-07,SEKE,SEKE,SEKE USD PETROL,148.29,217.56,1.47
2025-03-08,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,96.68,144.96,1.5
2025-03-08,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,56.66,84.0,1.48
2025-03-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,72.59,105.12,1.45
2025-03-08,FORT STREET,FORT STREET,FORT USD DIESEL,319.72,465.74,1.46
2025-03-08,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,20.55,29.2,1.42
2025-03-08,SEKE,SEKE,SEKE USD PETROL,39.45,57.33,1.45
2025-03-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,39.83,58.5,1.47
2025-03-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,129.44,188.34,1.46
2025-03-09,FORT STREET,FORT STREET,FORT USD DIESEL,202.05,294.92,1.46
2025-03-09,SEKE,SEKE,SEKE USD PETROL,72.78,105.84,1.45
2025-03-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,28.47,42.28,1.49
2025-03-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,67.99,100.5,1.48
2025-03-10,FIFE STREET,FIFE STREET,FIFE USD PETROL,5.47,7.3,1.33
2025-03-10,FORT STREET,FORT STREET,FORT USD DIESEL,6.84,8.76,1.28
2025-03-10,SEKE,SEKE,SEKE USD DIESEL,149.65,219.03,1.46
2025-03-10,SEKE,SEKE,SEKE USD PETROL,90.47,132.3,1.46
2025-03-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,69.54,104.19,1.5
2025-03-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,90.0,135.0,1.5
2025-03-11,FIFE STREET,FIFE STREET,FIFE USD PETROL,152.94,221.92,1.45
2025-03-11,FORT STREET,FORT STREET,FORT USD DIESEL,379.69,553.34,1.46
2025-03-11,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,121.23,176.66,1.46
2025-03-11,SEKE,SEKE,SEKE USD DIESEL,29.25,42.63,1.46
2025-03-12,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,113.33,169.5,1.5
2025-03-12,FIFE STREET,FIFE STREET,FIFE USD PETROL,165.75,240.9,1.45
2025-03-12,FORT STREET,FORT STREET,FORT USD DIESEL,182.87,265.72,1.45
2025-03-12,SEKE,SEKE,SEKE USD PETROL,30.61,44.1,1.44
2025-03-13,CHARTER,CHARTER,CHARTER USD PETROL,20.54,29.2,1.42
2025-03-13,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,218.66,327.0,1.5
2025-03-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,304.79,443.84,1.46
2025-03-13,FORT STREET,FORT STREET,FORT USD PETROL,86.98,125.56,1.44
2025-03-13,SEKE,SEKE,SEKE USD DIESEL,11.11,15.84,1.43
2025-03-13,SEKE,SEKE,SEKE USD PETROL,97.27,142.59,1.47
2025-03-14,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,204.0,306.0,1.5
2025-03-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,126.71,183.96,1.45
2025-03-14,FORT STREET,FORT STREET,FORT USD DIESEL,440.41,642.4,1.46
2025-03-14,SEKE,SEKE,SEKE USD PETROL,107.48,157.29,1.46
2025-03-15,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,38.35,55.48,1.45
2025-03-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,10.13,14.8,1.46
2025-03-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,95.93,142.5,1.49
2025-03-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,97.26,141.62,1.46
2025-03-15,FORT STREET,FORT STREET,FORT USD DIESEL,93.56,135.78,1.45
2025-03-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,20.27,29.6,1.46
2025-03-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,72.66,108.0,1.49
2025-03-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,71.91,103.66,1.44
2025-03-16,FORT STREET,FORT STREET,FORT USD PETROL,4.09,5.84,1.43
2025-03-17,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,64.62,94.08,1.46
2025-03-17,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,24.39,35.04,1.44
2025-03-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,45.27,66.6,1.47
2025-03-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,105.99,157.5,1.49
2025-03-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,88.35,128.48,1.45
2025-03-17,FORT STREET,FORT STREET,FORT USD DIESEL,138.35,201.48,1.46
2025-03-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,27.02,39.96,1.48
2025-03-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,30.66,45.0,1.47
2025-03-18,FIFE STREET,FIFE STREET,FIFE USD PETROL,99.31,144.54,1.46
2025-03-18,FORT STREET,FORT STREET,FORT USD DIESEL,440.82,642.4,1.46
2025-03-18,MPOPOMA,MPOPOMA,DIESEL,13.69,124511.66,9095.08
2025-03-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,84.45,122.84,1.45
2025-03-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,63.32,93.0,1.47
2025-03-19,FIFE STREET,FIFE STREET,FIFE USD PETROL,57.53,83.22,1.45
2025-03-19,FORT STREET,FORT STREET,FORT USD DIESEL,212.32,309.52,1.46
2025-03-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,85.12,124.32,1.46
2025-03-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,69.99,103.5,1.48
2025-03-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,136.4,198.56,1.46
2025-03-20,FORT STREET,FORT STREET,FORT USD DIESEL,254.79,370.84,1.46
2025-03-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,101.35,149.48,1.47
2025-03-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,19.99,28.5,1.43
2025-03-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,159.58,232.14,1.45
2025-03-21,FORT STREET,FORT STREET,FORT USD PETROL,106.16,154.76,1.46
2025-03-21,MPOPOMA,MPOPOMA,PETROL,41.09,389140.02,9470.43
2025-03-22,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,61.33,91.5,1.49
2025-03-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,156.84,227.76,1.45
2025-03-22,FORT STREET,FORT STREET,FORT USD PETROL,58.21,84.68,1.45
2025-03-22,KADOMA,KADOMA,PETROL,44.75,407639.76,9109.27
2025-03-22,MPOPOMA,MPOPOMA,PETROL,130.13,1233858.6,9481.74
2025-03-22,SEKE,SEKE,SEKE USD PETROL,102.72,149.94,1.46
2025-03-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,54.05,79.92,1.48
2025-03-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,55.99,82.5,1.47
2025-03-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,492.46,718.32,1.46
2025-03-23,FORT STREET,FORT STREET,FORT USD PETROL,6.84,8.76,1.28
2025-03-23,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,700.0,1022.0,1.46
2025-03-23,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,73.69,106.58,1.45
2025-03-23,SEKE,SEKE,SEKE USD PETROL,166.7,244.02,1.46
2025-03-24,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,45.2,65.7,1.45
2025-03-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,26.66,39.0,1.46
2025-03-24,FIFE STREET,FIFE STREET,FIFE USD PETROL,322.6,470.12,1.46
2025-03-24,FORT STREET,FORT STREET,FORT USD DIESEL,139.72,202.94,1.45
2025-03-24,KADOMA,KADOMA,PETROL,13.98,120439.02,8615.09
2025-03-24,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,41.09,59.86,1.46
2025-03-25,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,134.24,195.64,1.46
2025-03-25,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,33.78,48.84,1.45
2025-03-25,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,86.66,129.0,1.49
2025-03-25,FIFE STREET,FIFE STREET,FIFE USD PETROL,612.32,893.52,1.46
2025-03-25,FORT STREET,FORT STREET,FORT USD DIESEL,151.72,220.46,1.45
2025-03-25,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,20.54,29.2,1.42
2025-03-25,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,53.4,77.38,1.45
2025-03-25,SEKE,SEKE,SEKE USD PETROL,363.37,533.61,1.47
2025-03-26,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,246.26,361.62,1.47
2025-03-26,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,139.27,202.94,1.46
2025-03-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,14.18,20.72,1.46
2025-03-26,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,173.13,258.0,1.49
2025-03-26,FIFE STREET,FIFE STREET,FIFE USD PETROL,708.9,1033.68,1.46
2025-03-26,FORT STREET,FORT STREET,FORT USD PETROL,167.12,243.82,1.46
2025-03-26,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,95.89,138.7,1.45
2025-03-26,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,27.39,39.42,1.44
2025-03-26,SEKE,SEKE,SEKE USD PETROL,181.34,266.07,1.47
2025-03-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,13.51,19.24,1.42
2025-03-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,130.0,195.0,1.5
2025-03-27,FIFE STREET,FIFE STREET,FIFE USD PETROL,192.46,280.32,1.46
2025-03-27,FORT STREET,FORT STREET,FORT USD DIESEL,520.54,759.2,1.46
2025-03-27,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,54.79,78.84,1.44
2025-03-27,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,68.48,99.28,1.45
2025-03-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,5.4,7.4,1.37
2025-03-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,114.0,171.0,1.5
2025-03-28,FIFE STREET,FIFE STREET,FIFE USD PETROL,560.95,817.6,1.46
2025-03-28,FORT STREET,FORT STREET,FORT USD PETROL,236.11,344.56,1.46
2025-03-28,KADOMA,KADOMA,KADOMA USD DIESEL,167.83,238.81,1.42
2025-03-28,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,30.13,43.8,1.45
2025-03-29,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,33.78,48.84,1.45
2025-03-29,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,154.66,231.0,1.49
2025-03-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,114.38,166.44,1.46
2025-03-29,FORT STREET,FORT STREET,FORT USD PETROL,250.68,365.0,1.46
2025-03-29,KADOMA,KADOMA,KADOMA USD DIESEL,27.97,38.61,1.38
2025-03-29,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,13.69,18.98,1.39
2025-03-30,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,15.54,22.2,1.43
2025-03-30,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,86.66,129.0,1.49
2025-03-30,FIFE STREET,FIFE STREET,FIFE USD PETROL,249.63,363.54,1.46
2025-03-30,FORT STREET,FORT STREET,FORT USD PETROL,10.95,14.6,1.33
2025-03-30,KADOMA,KADOMA,KADOMA USD DIESEL,62.94,88.66,1.41
2025-03-30,KADOMA,KADOMA,KADOMA USD PETROL,6.99,8.58,1.23
2025-03-30,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,27.39,39.42,1.44
2025-03-31,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,88.0,128.76,1.46
2025-03-31,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,51.7,76.5,1.48
2025-03-31,FIFE STREET,FIFE STREET,FIFE USD PETROL,136.3,198.56,1.46
2025-03-31,FORT STREET,FORT STREET,FORT USD PETROL,30.82,43.8,1.42
2025-03-31,KADOMA,KADOMA,KADOMA USD DIESEL,45.45,64.35,1.42
2025-03-31,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,102.63,148.92,1.45
2025-04-01,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,13.6,19.11,1.41
2025-04-01,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,8.21,11.68,1.42
2025-04-01,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,8504.65,12756.0,1.5
2025-04-01,FIFE STREET,FIFE STREET,FIFE USD PETROL,89.04,129.94,1.46
2025-04-01,FORT STREET,FORT STREET,FORT USD DIESEL,41.09,59.86,1.46
2025-04-02,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,59.86,86.73,1.45
2025-04-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,91.2,134.68,1.48
